,time,open,high,low,close,tick_volume,spread,real_volume
53,2004-01-13 20:00:00,195.73,196.41,195.55,196.37,2099,100,0
54,2004-01-14 00:00:00,196.44,196.47,195.96,196.17,1916,100,0
55,2004-01-14 04:00:00,196.08,196.2,195.92,195.96,1553,100,0
56,2004-01-14 08:00:00,195.96,196.04,194.98,195.02,2788,100,0
57,2004-01-14 12:00:00,195.01,195.32,194.46,195.03,3105,100,0
58,2004-01-14 16:00:00,194.94,195.37,194.55,195.11,3209,100,0
59,2004-01-14 20:00:00,195.09,195.28,194.45,194.69,2354,100,0
60,2004-01-15 00:00:00,194.65,195.08,194.42,194.78,2043,100,0
61,2004-01-15 04:00:00,194.76,194.86,194.36,194.57,2146,100,0
62,2004-01-15 08:00:00,194.54,194.63,193.49,194.03,2857,100,0
63,2004-01-15 12:00:00,194.06,194.11,193.29,193.4,3417,100,0
64,2004-01-15 16:00:00,193.44,193.72,192.88,193.16,4167,100,0
65,2004-01-15 20:00:00,193.17,194.1,192.86,193.91,2718,100,0
66,2004-01-16 00:00:00,193.89,194.13,193.54,193.79,1910,100,0
67,2004-01-16 04:00:00,193.78,193.88,193.3,193.41,1709,100,0
68,2004-01-16 08:00:00,193.44,193.46,191.87,192.15,3273,100,0
69,2004-01-16 12:00:00,192.15,192.68,191.36,191.45,3363,100,0
70,2004-01-16 16:00:00,191.46,192.51,191.4,191.93,3834,100,0
71,2004-01-16 20:00:00,191.86,192.08,191.67,191.82,1677,100,0
72,2004-01-19 00:00:00,191.76,192.12,191.36,191.65,2102,100,0
73,2004-01-19 04:00:00,191.66,191.95,191.29,191.91,1991,100,0
74,2004-01-19 08:00:00,191.92,192.61,191.35,191.68,3199,100,0
75,2004-01-19 12:00:00,191.69,191.78,191.04,191.25,2813,100,0
76,2004-01-19 16:00:00,191.24,191.71,191.08,191.18,2233,100,0
77,2004-01-19 20:00:00,191.21,191.53,191.13,191.43,1352,100,0
78,2004-01-20 00:00:00,191.43,191.69,191.12,191.65,1720,100,0
79,2004-01-20 04:00:00,191.63,192.34,191.58,192.23,1961,100,0
80,2004-01-20 08:00:00,192.24,193.61,191.7,193.57,3221,100,0
81,2004-01-20 12:00:00,193.53,195.22,193.35,194.69,3796,100,0
82,2004-01-20 16:00:00,194.62,195.49,194.46,195.32,2984,100,0
83,2004-01-20 20:00:00,195.33,195.43,194.47,194.63,2199,100,0
84,2004-01-21 00:00:00,194.64,194.97,194.44,194.75,2117,100,0
85,2004-01-21 04:00:00,194.75,195.75,194.66,195.63,2079,100,0
86,2004-01-21 08:00:00,195.65,196.18,195.02,195.77,3520,100,0
87,2004-01-21 12:00:00,195.76,195.93,195.08,195.56,2999,100,0
88,2004-01-21 16:00:00,195.55,195.97,195.33,195.88,2814,100,0
89,2004-01-21 20:00:00,195.86,196.03,195.43,195.76,2441,100,0
90,2004-01-22 00:00:00,195.82,196.29,195.57,196.02,2251,100,0
91,2004-01-22 04:00:00,196.0,196.29,195.85,195.93,2145,100,0
92,2004-01-22 08:00:00,195.97,196.6,195.63,196.41,3282,100,0
93,2004-01-22 12:00:00,196.42,196.61,195.68,195.76,3239,100,0
94,2004-01-22 16:00:00,195.8,196.2,195.14,195.62,3536,100,0
95,2004-01-22 20:00:00,195.59,195.92,195.46,195.81,2507,100,0
96,2004-01-23 00:00:00,195.83,196.07,195.48,195.84,2304,100,0
97,2004-01-23 04:00:00,195.84,196.01,195.5,195.65,2056,100,0
98,2004-01-23 08:00:00,195.64,196.23,195.24,195.95,3234,100,0
99,2004-01-23 12:00:00,195.92,196.14,194.49,194.66,3291,100,0
100,2004-01-23 16:00:00,194.64,194.71,192.91,193.58,3490,100,0
101,2004-01-23 20:00:00,193.58,195.29,193.34,195.14,2137,100,0
102,2004-01-26 00:00:00,194.36,194.71,193.77,193.92,2207,100,0
103,2004-01-26 04:00:00,193.96,194.07,193.62,193.68,2121,100,0
104,2004-01-26 08:00:00,193.64,193.99,193.15,193.78,3168,100,0
105,2004-01-26 12:00:00,193.76,194.11,193.47,193.64,3392,100,0
106,2004-01-26 16:00:00,193.65,193.88,192.26,192.47,3519,100,0
107,2004-01-26 20:00:00,192.42,193.15,192.42,192.81,2620,100,0
108,2004-01-27 00:00:00,192.82,193.11,191.94,192.16,2480,100,0
109,2004-01-27 04:00:00,192.17,192.63,192.09,192.17,2291,100,0
110,2004-01-27 08:00:00,192.19,192.45,190.91,191.42,3624,100,0
111,2004-01-27 12:00:00,191.46,192.46,191.15,192.07,3412,100,0
112,2004-01-27 16:00:00,192.08,193.23,191.9,192.99,3288,100,0
113,2004-01-27 20:00:00,193.0,193.34,192.69,193.09,2681,100,0
114,2004-01-28 00:00:00,193.12,193.3,192.63,193.14,2407,100,0
115,2004-01-28 04:00:00,193.17,194.42,193.01,193.65,2773,100,0
116,2004-01-28 08:00:00,193.66,194.06,193.23,193.87,3369,100,0
117,2004-01-28 12:00:00,193.85,194.31,192.97,193.45,3421,100,0
118,2004-01-28 16:00:00,193.44,194.08,192.95,193.68,3000,100,0
119,2004-01-28 20:00:00,193.67,193.86,192.25,192.66,3764,100,0
120,2004-01-29 00:00:00,192.76,193.38,192.41,193.29,2686,100,0
121,2004-01-29 04:00:00,193.28,193.33,192.55,192.59,2254,100,0
122,2004-01-29 08:00:00,192.62,193.75,192.33,193.71,2729,100,0
123,2004-01-29 12:00:00,193.69,193.77,192.37,192.61,3283,100,0
124,2004-01-29 16:00:00,192.64,192.78,191.84,192.5,3843,100,0
125,2004-01-29 20:00:00,192.48,192.61,191.9,192.48,2535,100,0
126,2004-01-30 00:00:00,192.58,192.75,192.17,192.59,2246,100,0
127,2004-01-30 04:00:00,192.54,192.64,192.15,192.28,2044,100,0
128,2004-01-30 08:00:00,192.29,192.66,191.06,191.37,3321,100,0
129,2004-01-30 12:00:00,191.36,192.8,191.17,192.04,3724,100,0
130,2004-01-30 16:00:00,191.99,193.25,191.48,193.11,3525,100,0
131,2004-01-30 20:00:00,193.07,193.31,192.2,192.22,1913,100,0
132,2004-02-02 00:00:00,192.93,193.03,192.64,192.85,1904,100,0
133,2004-02-02 04:00:00,192.83,192.94,192.39,192.58,1999,100,0
134,2004-02-02 08:00:00,192.58,192.95,192.3,192.49,3098,100,0
135,2004-02-02 12:00:00,192.46,192.83,192.0,192.29,3113,100,0
136,2004-02-02 16:00:00,192.25,192.37,191.51,191.86,3592,100,0
137,2004-02-02 20:00:00,191.87,192.43,191.76,192.37,2558,100,0
138,2004-02-03 00:00:00,192.39,192.65,192.0,192.25,2383,100,0
139,2004-02-03 04:00:00,192.23,192.61,192.18,192.58,2178,100,0
140,2004-02-03 08:00:00,192.58,193.77,192.34,193.68,3090,100,0
141,2004-02-03 12:00:00,193.69,194.61,193.49,194.21,3210,100,0
142,2004-02-03 16:00:00,194.18,194.36,193.44,193.98,3027,100,0
143,2004-02-03 20:00:00,194.01,194.21,193.67,193.94,2523,100,0
144,2004-02-04 00:00:00,193.95,194.03,193.36,193.54,2381,100,0
145,2004-02-04 04:00:00,193.55,193.95,193.29,193.89,2339,100,0
146,2004-02-04 08:00:00,193.88,194.1,193.33,193.8,3370,100,0
147,2004-02-04 12:00:00,193.79,193.91,193.13,193.44,3203,100,0
148,2004-02-04 16:00:00,193.39,193.77,192.94,193.42,3266,100,0
149,2004-02-04 20:00:00,193.43,193.62,193.02,193.13,2593,100,0
150,2004-02-05 00:00:00,193.12,193.53,193.04,193.27,2188,100,0
151,2004-02-05 04:00:00,193.26,193.38,193.07,193.14,2121,100,0
152,2004-02-05 08:00:00,193.12,193.76,192.96,193.42,3215,100,0
153,2004-02-05 12:00:00,193.45,194.28,193.34,194.23,3698,100,0
154,2004-02-05 16:00:00,194.19,194.45,193.79,193.95,3211,100,0
155,2004-02-05 20:00:00,193.94,194.44,193.78,194.08,2800,100,0
156,2004-02-06 00:00:00,194.08,194.92,193.83,194.55,2644,100,0
157,2004-02-06 04:00:00,194.52,194.83,194.37,194.61,2266,100,0
158,2004-02-06 08:00:00,194.57,195.84,194.3,195.66,3312,100,0
159,2004-02-06 12:00:00,195.69,196.18,194.69,195.13,3973,100,0
160,2004-02-06 16:00:00,195.12,195.35,194.36,194.69,3139,100,0
161,2004-02-06 20:00:00,194.71,195.63,194.6,195.23,1863,100,0
162,2004-02-09 00:00:00,195.16,196.11,194.77,195.94,2265,100,0
163,2004-02-09 04:00:00,195.99,196.03,195.54,195.89,2358,100,0
164,2004-02-09 08:00:00,195.86,196.99,195.72,196.33,3114,100,0
165,2004-02-09 12:00:00,196.36,196.91,196.29,196.5,2895,100,0
166,2004-02-09 16:00:00,196.52,196.96,196.1,196.2,3122,100,0
167,2004-02-09 20:00:00,196.21,196.93,196.11,196.66,2646,100,0
168,2004-02-10 00:00:00,196.77,196.91,196.54,196.84,2365,100,0
169,2004-02-10 04:00:00,196.86,197.11,196.5,196.82,2470,100,0
170,2004-02-10 08:00:00,196.76,197.18,196.6,196.95,3357,100,0
171,2004-02-10 12:00:00,196.94,197.6,196.86,197.03,3183,100,0
172,2004-02-10 16:00:00,197.09,197.76,196.84,197.61,2968,100,0
173,2004-02-10 20:00:00,197.62,197.81,197.04,197.3,2974,100,0
174,2004-02-11 00:00:00,197.28,197.56,196.98,197.21,2308,100,0
175,2004-02-11 04:00:00,197.2,197.38,197.09,197.28,1898,100,0
176,2004-02-11 08:00:00,197.24,197.63,196.87,197.5,3031,100,0
177,2004-02-11 12:00:00,197.55,197.78,197.16,197.51,2966,100,0
178,2004-02-11 16:00:00,197.46,199.09,196.98,199.0,3746,100,0
179,2004-02-11 20:00:00,199.01,199.59,198.65,199.45,2629,100,0
180,2004-02-12 00:00:00,199.47,199.63,199.01,199.29,2103,100,0
181,2004-02-12 04:00:00,199.26,199.52,199.18,199.25,1951,100,0
182,2004-02-12 08:00:00,199.28,199.77,199.11,199.55,2724,100,0
183,2004-02-12 12:00:00,199.55,199.92,198.95,199.16,2974,100,0
184,2004-02-12 16:00:00,199.11,199.56,199.02,199.23,2776,100,0
185,2004-02-12 20:00:00,199.24,199.7,199.06,199.54,2357,100,0
186,2004-02-13 00:00:00,199.56,199.66,199.23,199.43,1951,100,0
187,2004-02-13 04:00:00,199.42,199.93,199.3,199.79,2207,100,0
188,2004-02-13 08:00:00,199.8,199.97,199.08,199.48,2876,100,0
189,2004-02-13 12:00:00,199.42,200.1,199.14,199.81,3343,100,0
190,2004-02-13 16:00:00,199.83,199.99,198.3,198.8,3847,100,0
191,2004-02-13 20:00:00,198.9,199.03,198.5,198.7,1949,100,0
192,2004-02-16 00:00:00,198.73,199.12,198.14,198.56,1699,100,0
193,2004-02-16 04:00:00,198.57,198.82,198.5,198.75,1551,100,0
194,2004-02-16 08:00:00,198.77,199.35,198.7,198.98,2489,100,0
195,2004-02-16 12:00:00,198.96,199.56,198.69,199.28,2572,100,0
196,2004-02-16 16:00:00,199.28,199.44,198.77,199.25,1973,100,0
197,2004-02-16 20:00:00,199.23,199.54,199.19,199.22,1399,100,0
198,2004-02-17 00:00:00,199.2,199.73,199.11,199.58,1576,100,0
199,2004-02-17 04:00:00,199.58,200.3,199.53,199.74,2344,100,0
200,2004-02-17 08:00:00,199.76,201.2,199.66,200.88,2986,100,0
201,2004-02-17 12:00:00,200.89,201.49,200.68,201.27,2962,100,0
202,2004-02-17 16:00:00,201.27,201.9,201.04,201.51,2710,100,0
203,2004-02-17 20:00:00,201.48,201.61,200.98,201.29,2230,100,0
204,2004-02-18 00:00:00,201.24,201.9,201.0,201.71,1982,100,0
205,2004-02-18 04:00:00,201.7,201.84,201.41,201.72,1706,100,0
206,2004-02-18 08:00:00,201.74,202.39,201.46,202.15,3061,100,0
207,2004-02-18 12:00:00,202.15,202.38,201.24,201.65,3046,100,0
208,2004-02-18 16:00:00,201.67,202.75,201.5,201.93,3471,100,0
209,2004-02-18 20:00:00,201.92,202.34,201.18,201.72,2894,100,0
210,2004-02-19 00:00:00,201.7,201.84,201.05,201.74,2462,100,0
211,2004-02-19 04:00:00,201.72,202.22,201.58,202.05,2098,100,0
212,2004-02-19 08:00:00,202.05,202.51,201.31,202.27,3493,100,0
213,2004-02-19 12:00:00,202.26,202.84,202.01,202.76,3163,100,0
214,2004-02-19 16:00:00,202.74,203.14,202.3,202.96,3549,100,0
215,2004-02-19 20:00:00,202.98,203.36,202.58,202.92,2860,100,0
216,2004-02-20 00:00:00,202.92,203.89,202.84,203.65,2267,100,0
217,2004-02-20 04:00:00,203.64,203.85,203.26,203.67,2172,100,0
218,2004-02-20 08:00:00,203.65,203.79,202.73,203.07,3459,100,0
219,2004-02-20 12:00:00,203.05,203.33,202.23,203.16,3287,100,0
220,2004-02-20 16:00:00,203.16,203.88,202.61,202.75,3852,100,0
221,2004-02-20 20:00:00,202.73,203.55,202.57,203.3,2352,100,0
222,2004-02-23 00:00:00,202.69,202.74,201.61,201.8,3396,100,0
223,2004-02-23 04:00:00,201.79,202.27,201.53,201.7,2298,100,0
224,2004-02-23 08:00:00,201.71,201.8,200.77,201.44,3138,100,0
225,2004-02-23 12:00:00,201.43,202.49,201.05,202.14,3116,100,0
226,2004-02-23 16:00:00,202.14,202.56,201.8,201.91,3224,100,0
227,2004-02-23 20:00:00,201.92,202.51,201.84,202.35,2339,100,0
228,2004-02-24 00:00:00,202.37,202.66,202.22,202.59,2035,100,0
229,2004-02-24 04:00:00,202.6,202.7,202.34,202.58,2073,100,0
230,2004-02-24 08:00:00,202.58,203.31,202.06,203.08,3172,100,0
231,2004-02-24 12:00:00,203.09,203.64,202.8,203.52,2965,100,0
232,2004-02-24 16:00:00,203.57,204.8,203.44,204.55,3379,100,0
233,2004-02-24 20:00:00,204.53,204.76,204.25,204.62,2585,100,0
234,2004-02-25 00:00:00,204.57,204.68,204.28,204.63,2145,100,0
235,2004-02-25 04:00:00,204.59,204.7,204.28,204.65,1853,100,0
236,2004-02-25 08:00:00,204.65,205.54,204.27,205.5,3170,100,0
237,2004-02-25 12:00:00,205.47,205.92,204.88,205.03,3021,100,0
238,2004-02-25 16:00:00,205.05,205.14,203.87,204.16,3383,100,0
239,2004-02-25 20:00:00,204.18,204.46,203.68,203.91,2648,100,0
240,2004-02-26 00:00:00,203.93,204.58,203.69,204.29,2146,100,0
241,2004-02-26 04:00:00,204.29,204.47,203.87,204.08,2230,100,0
242,2004-02-26 08:00:00,204.09,204.67,203.63,204.42,3357,100,0
243,2004-02-26 12:00:00,204.39,204.61,203.46,204.01,3529,100,0
244,2004-02-26 16:00:00,204.0,204.49,203.68,204.04,3962,100,0
245,2004-02-26 20:00:00,204.05,204.31,203.91,203.97,2453,100,0
246,2004-02-27 00:00:00,203.95,204.25,203.88,204.04,2037,100,0
247,2004-02-27 04:00:00,204.01,204.28,203.49,203.56,2030,100,0
248,2004-02-27 08:00:00,203.57,203.71,201.32,201.61,3720,100,0
249,2004-02-27 12:00:00,201.74,203.03,201.33,203.01,3168,100,0
250,2004-02-27 16:00:00,202.98,204.04,201.97,203.71,3755,100,0
251,2004-02-27 20:00:00,203.76,204.21,203.42,204.08,1822,100,0
252,2004-03-01 00:00:00,203.63,204.99,203.57,204.68,2179,100,0
253,2004-03-01 04:00:00,204.7,204.93,204.3,204.47,1919,100,0
254,2004-03-01 08:00:00,204.5,204.98,203.54,203.94,3097,100,0
255,2004-03-01 12:00:00,203.92,204.26,203.62,204.17,3074,100,0
256,2004-03-01 16:00:00,204.16,204.25,203.14,203.59,3342,100,0
257,2004-03-01 20:00:00,203.61,203.94,203.22,203.8,2423,100,0
258,2004-03-02 00:00:00,203.82,203.85,203.44,203.68,1821,100,0
259,2004-03-02 04:00:00,203.67,203.83,203.5,203.65,1882,100,0
260,2004-03-02 08:00:00,203.63,204.22,203.23,203.98,2954,100,0
261,2004-03-02 12:00:00,203.96,204.13,203.26,203.46,2963,100,0
262,2004-03-02 16:00:00,203.48,203.98,202.04,202.63,3606,100,0
263,2004-03-02 20:00:00,202.67,202.79,202.16,202.5,2702,100,0
264,2004-03-03 00:00:00,202.49,202.84,202.15,202.36,2728,100,0
265,2004-03-03 04:00:00,202.38,202.48,201.55,202.0,2319,100,0
266,2004-03-03 08:00:00,201.99,202.96,201.68,202.5,3481,100,0
267,2004-03-03 12:00:00,202.47,202.88,201.49,201.68,3376,100,0
268,2004-03-03 16:00:00,201.67,201.86,199.97,200.99,3239,100,0
269,2004-03-03 20:00:00,200.97,201.69,200.96,201.33,2667,100,0
270,2004-03-04 00:00:00,201.49,201.49,200.82,200.87,2035,100,0
271,2004-03-04 04:00:00,200.88,201.78,200.81,201.73,2060,100,0
272,2004-03-04 08:00:00,201.72,202.9,201.54,202.11,3110,100,0
273,2004-03-04 12:00:00,202.07,202.77,201.56,202.13,3852,100,0
274,2004-03-04 16:00:00,202.12,202.44,201.47,201.97,4238,100,0
275,2004-03-04 20:00:00,201.96,202.73,201.95,202.36,2399,100,0
276,2004-03-05 00:00:00,202.37,203.18,202.3,203.05,2100,100,0
277,2004-03-05 04:00:00,203.07,203.14,202.55,202.7,1903,100,0
278,2004-03-05 08:00:00,202.71,202.86,201.86,202.1,3198,100,0
279,2004-03-05 12:00:00,202.09,205.42,201.93,204.77,3832,100,0
280,2004-03-05 16:00:00,204.76,206.78,204.71,206.75,3439,100,0
281,2004-03-05 20:00:00,206.75,207.42,206.52,206.99,1790,100,0
282,2004-03-08 00:00:00,207.18,207.2,206.63,206.87,2068,100,0
283,2004-03-08 04:00:00,206.88,207.33,206.8,207.12,1972,100,0
284,2004-03-08 08:00:00,207.13,207.87,206.82,207.67,3127,100,0
285,2004-03-08 12:00:00,207.76,208.19,207.02,207.24,3229,100,0
286,2004-03-08 16:00:00,207.23,207.51,205.14,205.5,3433,100,0
287,2004-03-08 20:00:00,205.49,205.89,205.3,205.81,2559,100,0
288,2004-03-09 00:00:00,205.81,206.55,205.76,206.27,2116,100,0
289,2004-03-09 04:00:00,206.26,206.72,206.22,206.59,1924,100,0
290,2004-03-09 08:00:00,206.61,206.8,204.33,204.91,3417,100,0
291,2004-03-09 12:00:00,204.95,205.14,204.04,204.44,3285,100,0
292,2004-03-09 16:00:00,204.43,204.98,202.59,203.97,4020,100,0
293,2004-03-09 20:00:00,203.96,204.03,202.96,203.33,2711,100,0
294,2004-03-10 00:00:00,203.28,203.66,202.98,203.05,3087,100,0
295,2004-03-10 04:00:00,203.06,203.6,202.98,203.05,1947,100,0
296,2004-03-10 08:00:00,203.07,203.33,202.21,202.45,3273,100,0
297,2004-03-10 12:00:00,202.47,202.58,200.25,200.33,4141,100,0
298,2004-03-10 16:00:00,200.31,200.48,199.22,200.1,4054,100,0
299,2004-03-10 20:00:00,200.08,200.3,199.66,199.88,2529,100,0
300,2004-03-11 00:00:00,199.94,200.2,199.22,199.34,2211,100,0
301,2004-03-11 04:00:00,199.37,199.7,198.49,199.67,2386,100,0
302,2004-03-11 08:00:00,199.66,199.77,198.51,198.83,3361,100,0
303,2004-03-11 12:00:00,198.84,200.22,198.7,199.12,4114,100,0
304,2004-03-11 16:00:00,199.11,200.64,198.93,200.39,3276,100,0
305,2004-03-11 20:00:00,200.39,201.3,200.31,200.59,2842,100,0
306,2004-03-12 00:00:00,200.63,200.82,199.88,200.16,2104,100,0
307,2004-03-12 04:00:00,200.15,200.17,199.26,199.62,2680,100,0
308,2004-03-12 08:00:00,199.63,200.57,199.29,199.75,2847,100,0
309,2004-03-12 12:00:00,199.75,200.41,199.34,199.76,3656,100,0
310,2004-03-12 16:00:00,199.69,200.17,198.4,199.41,3829,100,0
311,2004-03-12 20:00:00,199.43,200.24,199.26,199.76,1912,100,0
312,2004-03-15 00:00:00,199.21,199.76,199.15,199.49,2043,100,0
313,2004-03-15 04:00:00,199.48,200.63,199.42,200.3,2033,100,0
314,2004-03-15 08:00:00,200.32,200.91,200.04,200.18,2984,100,0
315,2004-03-15 12:00:00,200.16,200.36,199.21,199.22,3425,100,0
316,2004-03-15 16:00:00,199.24,199.52,196.88,198.85,4402,100,0
317,2004-03-15 20:00:00,198.84,199.43,198.66,199.1,2509,100,0
318,2004-03-16 00:00:00,199.08,199.24,198.32,198.65,2239,100,0
319,2004-03-16 04:00:00,198.64,199.09,198.4,198.6,2059,100,0
320,2004-03-16 08:00:00,198.61,198.83,197.98,198.71,3403,100,0
321,2004-03-16 12:00:00,198.7,199.14,198.17,198.46,3259,100,0
322,2004-03-16 16:00:00,198.45,198.63,196.84,197.41,3890,100,0
323,2004-03-16 20:00:00,197.43,197.86,196.89,197.25,3260,100,0
324,2004-03-17 00:00:00,197.31,197.74,196.84,197.64,2582,100,0
325,2004-03-17 04:00:00,197.64,197.69,196.41,196.54,2260,100,0
326,2004-03-17 08:00:00,196.55,196.98,195.38,196.44,3610,100,0
327,2004-03-17 12:00:00,196.42,197.08,195.75,196.21,3706,100,0
328,2004-03-17 16:00:00,196.18,196.73,195.64,196.33,3318,100,0
329,2004-03-17 20:00:00,196.32,196.89,196.24,196.51,2539,100,0
330,2004-03-18 00:00:00,196.5,197.45,195.28,195.44,3364,100,0
331,2004-03-18 04:00:00,195.45,195.97,194.96,195.56,2755,100,0
332,2004-03-18 08:00:00,195.59,195.93,194.56,194.86,3290,100,0
333,2004-03-18 12:00:00,194.87,195.76,194.46,195.27,3752,100,0
334,2004-03-18 16:00:00,195.26,196.4,194.9,195.62,4499,100,0
335,2004-03-18 20:00:00,195.62,196.22,195.23,196.15,2819,100,0
336,2004-03-19 00:00:00,196.11,196.93,195.71,196.72,2655,100,0
337,2004-03-19 04:00:00,196.74,196.99,196.43,196.61,2204,100,0
338,2004-03-19 08:00:00,196.63,196.7,195.46,196.2,3272,100,0
339,2004-03-19 12:00:00,196.21,196.49,195.7,195.87,3302,100,0
340,2004-03-19 16:00:00,195.88,196.17,194.92,195.53,4070,100,0
341,2004-03-19 20:00:00,195.73,195.83,195.27,195.53,2060,100,0
342,2004-03-22 00:00:00,195.96,197.08,195.86,196.57,2465,100,0
343,2004-03-22 04:00:00,196.59,197.05,196.46,196.9,2419,100,0
344,2004-03-22 08:00:00,196.9,197.66,195.84,197.63,3353,100,0
345,2004-03-22 12:00:00,197.64,198.04,197.21,197.65,3153,100,0
346,2004-03-22 16:00:00,197.68,197.89,197.03,197.47,3410,100,0
347,2004-03-22 20:00:00,197.45,197.71,196.88,197.27,2620,100,0
348,2004-03-23 00:00:00,197.31,197.46,196.87,197.17,2236,100,0
349,2004-03-23 04:00:00,197.2,197.54,197.11,197.45,2067,100,0
350,2004-03-23 08:00:00,197.44,197.66,196.78,197.22,3223,100,0
351,2004-03-23 12:00:00,197.21,197.44,196.58,197.22,3670,100,0
352,2004-03-23 16:00:00,197.19,197.9,196.92,197.57,3326,100,0
353,2004-03-23 20:00:00,197.56,197.8,197.18,197.78,2581,100,0
354,2004-03-24 00:00:00,197.77,198.15,197.06,197.26,2149,100,0
355,2004-03-24 04:00:00,197.25,197.52,197.08,197.39,1888,100,0
356,2004-03-24 08:00:00,197.39,197.55,194.96,195.25,3849,100,0
357,2004-03-24 12:00:00,195.26,195.53,194.44,194.92,3845,100,0
358,2004-03-24 16:00:00,195.03,195.25,193.8,194.04,3685,100,0
359,2004-03-24 20:00:00,194.07,194.17,193.4,194.01,2878,100,0
360,2004-03-25 00:00:00,193.99,194.44,193.17,193.52,2510,100,0
361,2004-03-25 04:00:00,193.52,193.7,192.89,193.17,2068,100,0
362,2004-03-25 08:00:00,193.21,193.33,191.54,191.86,4524,100,0
363,2004-03-25 12:00:00,191.85,192.24,190.97,191.65,3887,100,0
364,2004-03-25 16:00:00,191.65,192.3,191.5,191.82,3825,100,0
365,2004-03-25 20:00:00,191.82,192.15,191.55,191.61,2564,100,0
366,2004-03-26 00:00:00,191.63,192.28,191.0,192.22,2455,100,0
