,time,open,high,low,close,tick_volume,spread,real_volume
103,2004-01-26 04:00:00,1.2577,1.2591999999999999,1.2563,1.2572,1550,40,0
104,2004-01-26 08:00:00,1.2572999999999999,1.2608,1.2526,1.2578,2320,40,0
105,2004-01-26 12:00:00,1.2578,1.2617,1.2547,1.2587,2448,40,0
106,2004-01-26 16:00:00,1.2586,1.2595,1.2478,1.2482,2203,40,0
107,2004-01-26 20:00:00,1.2482,1.2495,1.2456,1.2469999999999999,1723,40,0
108,2004-01-27 00:00:00,1.2469000000000001,1.2492,1.2455,1.2462,1709,40,0
109,2004-01-27 04:00:00,1.2463,1.2478,1.2451,1.246,1540,40,0
110,2004-01-27 08:00:00,1.2459,1.2493,1.2437,1.2484,2291,40,0
111,2004-01-27 12:00:00,1.2484,1.2578,1.2477,1.2564,2272,40,0
112,2004-01-27 16:00:00,1.2561,1.2655,1.2551999999999999,1.2631999999999999,2193,40,0
113,2004-01-27 20:00:00,1.263,1.2665,1.2622,1.2643,1709,40,0
114,2004-01-28 00:00:00,1.2643,1.2648,1.2612999999999999,1.2619,1616,40,0
115,2004-01-28 04:00:00,1.2619,1.2636,1.2579,1.2598,1813,40,0
116,2004-01-28 08:00:00,1.2599,1.2645,1.259,1.2605,2313,40,0
117,2004-01-28 12:00:00,1.2604,1.2621,1.2544,1.2588,2292,40,0
118,2004-01-28 16:00:00,1.2589000000000001,1.2646,1.2549000000000001,1.2635,2119,40,0
119,2004-01-28 20:00:00,1.2635,1.2644,1.241,1.2429999999999999,2606,40,0
120,2004-01-29 00:00:00,1.2422,1.2506,1.2419,1.2471,1805,40,0
121,2004-01-29 04:00:00,1.2473,1.2490999999999999,1.2449,1.248,1718,40,0
122,2004-01-29 08:00:00,1.248,1.2532,1.2468,1.2506,2213,40,0
123,2004-01-29 12:00:00,1.2507,1.2522,1.2416,1.2459,2223,40,0
124,2004-01-29 16:00:00,1.2457,1.2464,1.2362,1.2393,2339,40,0
125,2004-01-29 20:00:00,1.2393,1.2421,1.2376,1.2407,1813,40,0
126,2004-01-30 00:00:00,1.2408,1.2421,1.2392,1.2408,1627,40,0
127,2004-01-30 04:00:00,1.2409,1.2422,1.2381,1.2409,1638,40,0
128,2004-01-30 08:00:00,1.241,1.2435,1.2349999999999999,1.2402,2360,40,0
129,2004-01-30 12:00:00,1.24,1.2495,1.2376,1.2407,2420,40,0
130,2004-01-30 16:00:00,1.241,1.2488,1.2364,1.2471,2497,40,0
131,2004-01-30 20:00:00,1.2473,1.2485,1.2447,1.2467,1349,40,0
132,2004-02-02 00:00:00,1.2481,1.2490999999999999,1.2458,1.2468,1344,40,0
133,2004-02-02 04:00:00,1.2468,1.2474,1.2442,1.2455,1396,40,0
134,2004-02-02 08:00:00,1.2455,1.2482,1.2438,1.2451,1980,40,0
135,2004-02-02 12:00:00,1.2453,1.2478,1.2438,1.2454,2032,40,0
136,2004-02-02 16:00:00,1.2454,1.2468,1.2391,1.2411,2069,40,0
137,2004-02-02 20:00:00,1.2412,1.2447,1.2397,1.2441,1519,40,0
138,2004-02-03 00:00:00,1.2442,1.2466,1.2416,1.2457,1716,40,0
139,2004-02-03 04:00:00,1.2457,1.2495,1.2449,1.2489,1554,40,0
140,2004-02-03 08:00:00,1.2486,1.2570999999999999,1.2485,1.2568,2191,40,0
141,2004-02-03 12:00:00,1.2572,1.2601,1.2539,1.2564,2275,40,0
142,2004-02-03 16:00:00,1.2564,1.258,1.2523,1.2528000000000001,2271,40,0
143,2004-02-03 20:00:00,1.2529,1.2556,1.2525,1.2546,1795,40,0
144,2004-02-04 00:00:00,1.2548,1.2558,1.2508,1.2514,1834,40,0
145,2004-02-04 04:00:00,1.2513,1.2555,1.2508,1.2551,1926,40,0
146,2004-02-04 08:00:00,1.2551999999999999,1.2565,1.2518,1.255,2275,40,0
147,2004-02-04 12:00:00,1.2546,1.2555,1.2501,1.2517,2118,40,0
148,2004-02-04 16:00:00,1.2516,1.2561,1.249,1.2548,2260,40,0
149,2004-02-04 20:00:00,1.2546,1.2556,1.2525,1.2538,1771,40,0
150,2004-02-05 00:00:00,1.2538,1.2548,1.2527,1.2533,1629,40,0
151,2004-02-05 04:00:00,1.2535,1.2544,1.252,1.2542,1727,40,0
152,2004-02-05 08:00:00,1.2541,1.2597,1.2532,1.2583,2288,40,0
153,2004-02-05 12:00:00,1.2582,1.2628,1.2565,1.262,2438,40,0
154,2004-02-05 16:00:00,1.2621,1.264,1.2551,1.2564,2274,40,0
155,2004-02-05 20:00:00,1.2567,1.2567,1.2533,1.2557,1643,40,0
156,2004-02-06 00:00:00,1.2556,1.2574,1.2542,1.2545,1716,40,0
157,2004-02-06 04:00:00,1.2546,1.2566,1.2534,1.2545,1602,40,0
158,2004-02-06 08:00:00,1.2545,1.2569,1.2511999999999999,1.2528000000000001,2202,40,0
159,2004-02-06 12:00:00,1.2529,1.2713999999999999,1.2511999999999999,1.2711999999999999,2532,40,0
160,2004-02-06 16:00:00,1.2711999999999999,1.2727,1.2684,1.2696,2218,40,0
161,2004-02-06 20:00:00,1.2695,1.2711999999999999,1.2690000000000001,1.2705,1519,40,0
162,2004-02-09 00:00:00,1.2619,1.2729,1.2606,1.2717,1867,40,0
163,2004-02-09 04:00:00,1.2717,1.2762,1.2706,1.2745,1881,40,0
164,2004-02-09 08:00:00,1.2744,1.2764,1.2711000000000001,1.2737,2300,40,0
165,2004-02-09 12:00:00,1.2739,1.2753,1.2696,1.2707,2307,40,0
166,2004-02-09 16:00:00,1.2705,1.2721,1.2651,1.2685,2259,40,0
167,2004-02-09 20:00:00,1.2686,1.2705,1.2669000000000001,1.2695,1844,40,0
168,2004-02-10 00:00:00,1.27,1.2729,1.2683,1.2721,1887,40,0
169,2004-02-10 04:00:00,1.272,1.2756,1.2717,1.2748,2024,40,0
170,2004-02-10 08:00:00,1.2751000000000001,1.2791000000000001,1.2729,1.2758,2299,40,0
171,2004-02-10 12:00:00,1.2759,1.2779,1.2724,1.2732999999999999,2420,40,0
172,2004-02-10 16:00:00,1.2736,1.2741,1.2681,1.2704,2403,40,0
173,2004-02-10 20:00:00,1.2705,1.272,1.2667,1.2684,1997,40,0
174,2004-02-11 00:00:00,1.2685,1.2715,1.2667,1.2694,1754,40,0
175,2004-02-11 04:00:00,1.2692999999999999,1.2715,1.2685,1.2703,1730,40,0
176,2004-02-11 08:00:00,1.2702,1.2707,1.2647,1.2689,2358,40,0
177,2004-02-11 12:00:00,1.2689,1.2694,1.266,1.268,2294,40,0
178,2004-02-11 16:00:00,1.2678,1.2841,1.2658,1.2811,2620,40,0
179,2004-02-11 20:00:00,1.2810000000000001,1.2849,1.2804,1.2844,1963,40,0
180,2004-02-12 00:00:00,1.2844,1.2848,1.2812000000000001,1.283,1895,40,0
181,2004-02-12 04:00:00,1.2828,1.2848,1.2822,1.283,1885,40,0
182,2004-02-12 08:00:00,1.283,1.2839,1.2797,1.2821,2304,40,0
183,2004-02-12 12:00:00,1.2822,1.2839,1.2786,1.2805,2352,40,0
184,2004-02-12 16:00:00,1.2805,1.2833999999999999,1.2795,1.2807,2189,40,0
185,2004-02-12 20:00:00,1.2806,1.2823,1.279,1.2817,1748,40,0
186,2004-02-13 00:00:00,1.2819,1.2828,1.2792,1.28,1498,40,0
187,2004-02-13 04:00:00,1.2802,1.2839,1.2799,1.2826,1653,40,0
188,2004-02-13 08:00:00,1.2824,1.2832,1.2793,1.2828,2201,40,0
189,2004-02-13 12:00:00,1.2827,1.2894,1.2810000000000001,1.2878,2475,40,0
190,2004-02-13 16:00:00,1.2873,1.2881,1.2715,1.2746,2525,40,0
191,2004-02-13 20:00:00,1.2745,1.2752,1.2725,1.2732999999999999,1304,40,0
192,2004-02-16 00:00:00,1.2728,1.2744,1.2718,1.2730000000000001,1496,40,0
193,2004-02-16 04:00:00,1.2730000000000001,1.2743,1.2722,1.2736,1554,40,0
194,2004-02-16 08:00:00,1.2737,1.2770000000000001,1.2731,1.2749,1901,40,0
195,2004-02-16 12:00:00,1.2749,1.2789,1.2738,1.2779,2076,40,0
196,2004-02-16 16:00:00,1.2778,1.2793,1.2763,1.2770000000000001,1753,40,0
197,2004-02-16 20:00:00,1.2770000000000001,1.2782,1.2763,1.2765,1182,40,0
198,2004-02-17 00:00:00,1.2771,1.2789,1.2755,1.2779,1496,40,0
199,2004-02-17 04:00:00,1.2779,1.2788,1.276,1.2768,1433,40,0
200,2004-02-17 08:00:00,1.2768,1.2869,1.2765,1.2866,1962,40,0
201,2004-02-17 12:00:00,1.2866,1.2878,1.2816,1.2843,1970,40,0
202,2004-02-17 16:00:00,1.2845,1.2865,1.2804,1.2843,1861,40,0
203,2004-02-17 20:00:00,1.2844,1.2862,1.283,1.2854,1421,40,0
204,2004-02-18 00:00:00,1.2854999999999999,1.288,1.2837,1.2852000000000001,1430,40,0
205,2004-02-18 04:00:00,1.2852000000000001,1.2923,1.2846,1.2912,1413,40,0
206,2004-02-18 08:00:00,1.2912,1.293,1.2877,1.2888,1998,40,0
207,2004-02-18 12:00:00,1.2889,1.2896,1.2819,1.2856,2073,40,0
208,2004-02-18 16:00:00,1.2854,1.2865,1.2729,1.2737,2248,40,0
209,2004-02-18 20:00:00,1.2737,1.2744,1.266,1.2708,1868,40,0
210,2004-02-19 00:00:00,1.27,1.2734,1.268,1.2711999999999999,1524,40,0
211,2004-02-19 04:00:00,1.2713999999999999,1.2738,1.2701,1.2716,1458,40,0
212,2004-02-19 08:00:00,1.2716,1.2731,1.2681,1.2711999999999999,1980,40,0
213,2004-02-19 12:00:00,1.2708,1.2736,1.2656,1.2673,2030,40,0
214,2004-02-19 16:00:00,1.2674,1.2735,1.2647,1.2706,2064,40,0
215,2004-02-19 20:00:00,1.2706,1.2747,1.2682,1.2736,1594,40,0
216,2004-02-20 00:00:00,1.2739,1.2769,1.2731,1.2757,1512,40,0
217,2004-02-20 04:00:00,1.2756,1.2758,1.2694,1.2704,1609,40,0
218,2004-02-20 08:00:00,1.2703,1.2711000000000001,1.262,1.2667,2035,40,0
219,2004-02-20 12:00:00,1.2666,1.2679,1.2622,1.2637,1980,40,0
220,2004-02-20 16:00:00,1.2638,1.2641,1.2493,1.2522,2374,40,0
221,2004-02-20 20:00:00,1.2523,1.2543,1.2501,1.2541,1374,40,0
222,2004-02-23 00:00:00,1.2517,1.2526,1.245,1.25,1879,40,0
223,2004-02-23 04:00:00,1.25,1.2539,1.2488,1.2515,1417,40,0
224,2004-02-23 08:00:00,1.2514,1.2572999999999999,1.2507,1.2562,1893,40,0
225,2004-02-23 12:00:00,1.2563,1.2596,1.2551,1.2575,1875,40,0
226,2004-02-23 16:00:00,1.2575,1.2589000000000001,1.2521,1.2533,1823,40,0
227,2004-02-23 20:00:00,1.2533,1.258,1.2521,1.2577,1493,40,0
228,2004-02-24 00:00:00,1.2576,1.2577,1.2526,1.2530999999999999,1411,40,0
229,2004-02-24 04:00:00,1.2532,1.2551,1.2522,1.2536,1356,40,0
230,2004-02-24 08:00:00,1.2535,1.2610999999999999,1.2527,1.2599,1998,40,0
231,2004-02-24 12:00:00,1.2601,1.2623,1.2576,1.2610999999999999,2099,40,0
232,2004-02-24 16:00:00,1.2610999999999999,1.2711999999999999,1.2607,1.2697,2088,40,0
233,2004-02-24 20:00:00,1.2694,1.2716,1.2671999999999999,1.2686,1539,40,0
234,2004-02-25 00:00:00,1.2683,1.2696,1.2669000000000001,1.2692999999999999,1281,40,0
235,2004-02-25 04:00:00,1.2692,1.2702,1.2671999999999999,1.2694,1412,40,0
236,2004-02-25 08:00:00,1.2696,1.2709,1.2657,1.2667,1982,40,0
237,2004-02-25 12:00:00,1.2667,1.267,1.2603,1.2628,2180,40,0
238,2004-02-25 16:00:00,1.2628,1.2639,1.2476,1.2503,2206,40,0
239,2004-02-25 20:00:00,1.2505,1.2507,1.2487,1.2493,1434,40,0
240,2004-02-26 00:00:00,1.2489,1.2517,1.2489,1.2499,1415,40,0
241,2004-02-26 04:00:00,1.2498,1.2514,1.2486,1.2494,1323,40,0
242,2004-02-26 08:00:00,1.2494,1.2504,1.2416,1.244,2187,40,0
243,2004-02-26 12:00:00,1.2441,1.2484,1.2382,1.2463,2199,40,0
244,2004-02-26 16:00:00,1.2463,1.2469999999999999,1.2415,1.2444,2078,40,0
245,2004-02-26 20:00:00,1.2442,1.2449,1.2426,1.2439,1418,40,0
246,2004-02-27 00:00:00,1.244,1.2457,1.2433,1.2449,1257,40,0
247,2004-02-27 04:00:00,1.2449,1.2458,1.2428,1.2435,1267,40,0
248,2004-02-27 08:00:00,1.2434,1.2468,1.2371,1.2405,2059,40,0
249,2004-02-27 12:00:00,1.2407,1.2488,1.238,1.2478,2360,40,0
250,2004-02-27 16:00:00,1.2479,1.251,1.2407,1.2479,2151,40,0
251,2004-02-27 20:00:00,1.2478,1.2502,1.2473,1.2495,1245,40,0
252,2004-03-01 00:00:00,1.2481,1.2541,1.248,1.251,1468,40,0
253,2004-03-01 04:00:00,1.2509000000000001,1.2530000000000001,1.249,1.2525,1458,40,0
254,2004-03-01 08:00:00,1.2524,1.2544,1.2461,1.2469999999999999,1889,40,0
255,2004-03-01 12:00:00,1.2471,1.2515,1.2462,1.2492,1938,40,0
256,2004-03-01 16:00:00,1.2493,1.2508,1.2426,1.245,1885,40,0
257,2004-03-01 20:00:00,1.2448,1.2472,1.2432,1.2461,1407,40,0
258,2004-03-02 00:00:00,1.2463,1.2463,1.2428,1.2435,1327,40,0
259,2004-03-02 04:00:00,1.2435,1.2449,1.2426,1.2434,1226,40,0
260,2004-03-02 08:00:00,1.2434,1.2438,1.2385,1.2401,1796,40,0
261,2004-03-02 12:00:00,1.24,1.2417,1.2374,1.2392,1926,40,0
262,2004-03-02 16:00:00,1.2393,1.2419,1.2195,1.2218,2348,40,0
263,2004-03-02 20:00:00,1.2217,1.2234,1.2206,1.2213,1586,40,0
264,2004-03-03 00:00:00,1.2214,1.2219,1.2165,1.2184,1696,40,0
265,2004-03-03 04:00:00,1.2184,1.2197,1.2147000000000001,1.219,1621,40,0
266,2004-03-03 08:00:00,1.2191,1.2216,1.2131,1.214,2055,40,0
267,2004-03-03 12:00:00,1.2141,1.2177,1.2103,1.2153,2095,40,0
268,2004-03-03 16:00:00,1.2152,1.2181,1.2056,1.2151,2273,40,0
269,2004-03-03 20:00:00,1.2151,1.222,1.2149,1.2193,1648,40,0
270,2004-03-04 00:00:00,1.2194,1.2197,1.2147999999999999,1.2156,1428,40,0
271,2004-03-04 04:00:00,1.2154,1.2209,1.2153,1.2205,1449,40,0
272,2004-03-04 08:00:00,1.2204,1.2243,1.2155,1.2176,1977,40,0
273,2004-03-04 12:00:00,1.2177,1.2221,1.2134,1.2164,2366,40,0
274,2004-03-04 16:00:00,1.2165,1.224,1.2155,1.2181,2193,40,0
275,2004-03-04 20:00:00,1.218,1.221,1.2178,1.2191,1445,40,0
276,2004-03-05 00:00:00,1.2186,1.2213,1.2184,1.22,1332,40,0
277,2004-03-05 04:00:00,1.2201,1.2224,1.2192,1.2206,1406,40,0
278,2004-03-05 08:00:00,1.2206,1.2216,1.2175,1.2197,1870,40,0
279,2004-03-05 12:00:00,1.2198,1.2391,1.2174,1.2372,2503,40,0
280,2004-03-05 16:00:00,1.2372,1.2433,1.237,1.2377,2140,40,0
281,2004-03-05 20:00:00,1.2378,1.2389000000000001,1.2357,1.2361,1248,40,0
282,2004-03-08 00:00:00,1.2366,1.2383,1.2337,1.2364,1356,40,0
283,2004-03-08 04:00:00,1.2364,1.2395,1.2355,1.2375,1425,40,0
284,2004-03-08 08:00:00,1.2377,1.2389999999999999,1.2342,1.2375,1793,40,0
285,2004-03-08 12:00:00,1.2374,1.2388,1.2345,1.2379,1797,40,0
286,2004-03-08 16:00:00,1.238,1.2418,1.2343,1.2396,1918,40,0
287,2004-03-08 20:00:00,1.2395,1.2413,1.2381,1.2398,1495,40,0
288,2004-03-09 00:00:00,1.2399,1.2455,1.2398,1.2439,1395,40,0
289,2004-03-09 04:00:00,1.2441,1.2463,1.2435,1.2456,1402,40,0
290,2004-03-09 08:00:00,1.2455,1.2458,1.2359,1.2368999999999999,1933,40,0
291,2004-03-09 12:00:00,1.237,1.2402,1.2351,1.2401,2007,40,0
292,2004-03-09 16:00:00,1.24,1.2454,1.2371,1.2375,2200,40,0
293,2004-03-09 20:00:00,1.2375,1.2393,1.2274,1.2311,1746,40,0
294,2004-03-10 00:00:00,1.2311,1.2334,1.2297,1.2302,1621,40,0
295,2004-03-10 04:00:00,1.2305,1.2321,1.2285,1.229,1426,40,0
296,2004-03-10 08:00:00,1.2288000000000001,1.2308,1.226,1.2286,1924,40,0
297,2004-03-10 12:00:00,1.2287,1.2342,1.223,1.2262,2274,40,0
298,2004-03-10 16:00:00,1.2263,1.2265,1.2198,1.2221,2165,40,0
299,2004-03-10 20:00:00,1.222,1.2258,1.221,1.2223,1516,40,0
300,2004-03-11 00:00:00,1.2225,1.2236,1.2183,1.2198,1423,40,0
301,2004-03-11 04:00:00,1.2198,1.2221,1.218,1.2212,1590,40,0
302,2004-03-11 08:00:00,1.2214,1.2221,1.2162,1.2211,2007,40,0
303,2004-03-11 12:00:00,1.2211,1.2308,1.2205,1.2259,2517,40,0
304,2004-03-11 16:00:00,1.226,1.2306,1.2239,1.2285,2084,40,0
305,2004-03-11 20:00:00,1.2286,1.2389000000000001,1.2281,1.2345,1951,40,0
306,2004-03-12 00:00:00,1.2345,1.2361,1.2309,1.2315,1370,40,0
307,2004-03-12 04:00:00,1.2314,1.2317,1.2253,1.2281,1779,40,0
308,2004-03-12 08:00:00,1.2282,1.2288999999999999,1.2244,1.2257,1532,40,0
309,2004-03-12 12:00:00,1.2256,1.2279,1.2208,1.2223,2280,40,0
310,2004-03-12 16:00:00,1.2219,1.2238,1.2173,1.2191,2283,40,0
311,2004-03-12 20:00:00,1.219,1.2238,1.2183,1.2221,1427,40,0
312,2004-03-15 00:00:00,1.221,1.2239,1.22,1.222,1401,40,0
313,2004-03-15 04:00:00,1.222,1.2251,1.2217,1.2241,1582,40,0
314,2004-03-15 08:00:00,1.2241,1.2319,1.2238,1.2287,1955,40,0
315,2004-03-15 12:00:00,1.2288000000000001,1.2313,1.2236,1.2238,2090,40,0
316,2004-03-15 16:00:00,1.2238,1.2295,1.221,1.2251,2087,40,0
317,2004-03-15 20:00:00,1.225,1.2279,1.2243,1.2264,1427,40,0
318,2004-03-16 00:00:00,1.2265,1.2276,1.2241,1.2264,1297,40,0
319,2004-03-16 04:00:00,1.2265,1.2296,1.226,1.2286,1351,40,0
320,2004-03-16 08:00:00,1.2286,1.2368000000000001,1.2281,1.2345,2119,40,0
321,2004-03-16 12:00:00,1.2345,1.2375,1.2322,1.2346,2083,40,0
