,time,open,high,low,close,tick_volume,spread,real_volume
121,2004-06-18,1.8352,1.8409,1.8251,1.8384,14154,50,0
122,2004-06-21,1.8387,1.8413,1.8277,1.8317,13681,50,0
123,2004-06-22,1.8319999999999999,1.8352,1.8175,1.8218,14096,50,0
124,2004-06-23,1.8216999999999999,1.8291,1.8138999999999998,1.8167,14596,50,0
125,2004-06-24,1.8173,1.8294000000000001,1.81,1.8262,14340,50,0
126,2004-06-25,1.8262,1.8274,1.8169,1.8272,13821,50,0
127,2004-06-28,1.8269,1.8342,1.8206,1.83,12812,50,0
128,2004-06-29,1.8298,1.8308,1.8047,1.8077,13759,50,0
129,2004-06-30,1.8075,1.8208,1.8011,1.8195999999999999,14387,50,0
130,2004-07-01,1.8195000000000001,1.8227,1.8115,1.821,13578,50,0
131,2004-07-02,1.8205,1.8359999999999999,1.8164,1.8311,14053,50,0
132,2004-07-05,1.8317,1.8367,1.8268,1.8284,13179,50,0
133,2004-07-06,1.8282,1.8445,1.827,1.8408,14171,50,0
134,2004-07-07,1.8409,1.8582999999999998,1.8391,1.8556,13835,50,0
135,2004-07-08,1.8551,1.859,1.8467,1.85,13510,50,0
136,2004-07-09,1.85,1.862,1.8488,1.8599999999999999,12990,50,0
137,2004-07-12,1.8599,1.8667,1.8567,1.862,13164,50,0
138,2004-07-13,1.8616000000000001,1.8628,1.8517000000000001,1.8577,13551,50,0
139,2004-07-14,1.8576000000000001,1.8624,1.8533,1.8571,13155,50,0
140,2004-07-15,1.8568,1.8575,1.8475000000000001,1.8533,12996,50,0
141,2004-07-16,1.8528,1.876,1.8477000000000001,1.8733,13159,50,0
142,2004-07-19,1.8742999999999999,1.8776000000000002,1.8666,1.8683,12665,50,0
143,2004-07-20,1.8683999999999998,1.8691,1.8493,1.8526,13413,50,0
144,2004-07-21,1.8523,1.8553,1.8321,1.8417,13157,50,0
145,2004-07-22,1.842,1.8497,1.8351,1.8449,13939,50,0
146,2004-07-23,1.8446,1.8455,1.8298999999999999,1.8321,12886,50,0
147,2004-07-26,1.8319999999999999,1.843,1.8309,1.8418999999999999,12805,50,0
148,2004-07-27,1.8415,1.8452,1.8199,1.8225,13694,50,0
149,2004-07-28,1.8221,1.8258999999999999,1.8148,1.8247,14327,50,0
150,2004-07-29,1.8243,1.8292000000000002,1.8083,1.8175,14263,50,0
151,2004-07-30,1.8172000000000001,1.8249,1.8123,1.8197,13926,50,0
152,2004-08-02,1.8233000000000001,1.834,1.8193000000000001,1.8246,13434,50,0
153,2004-08-03,1.8247,1.8289,1.8171,1.8247,13331,50,0
154,2004-08-04,1.8242,1.8269,1.815,1.8258999999999999,13786,50,0
155,2004-08-05,1.8255,1.83,1.8188,1.8241,13085,50,0
156,2004-08-06,1.8235999999999999,1.8469,1.8202,1.8416000000000001,14592,50,0
157,2004-08-09,1.8437999999999999,1.8448,1.8377,1.8411,13999,50,0
158,2004-08-10,1.8404,1.8424,1.8245,1.8260999999999998,13165,50,0
159,2004-08-11,1.8254000000000001,1.8325,1.8249,1.8300999999999998,12902,50,0
160,2004-08-12,1.8302,1.8351,1.8195000000000001,1.8228,13779,50,0
161,2004-08-13,1.8226,1.846,1.8132000000000001,1.8437000000000001,14391,50,0
162,2004-08-16,1.8441999999999998,1.8468,1.8372000000000002,1.8406,12949,50,0
163,2004-08-17,1.8401999999999998,1.8441999999999998,1.8264,1.8273000000000001,13162,50,0
164,2004-08-18,1.8272,1.8305,1.8204,1.8241,12729,50,0
165,2004-08-19,1.8243,1.8348,1.8197,1.8317999999999999,13419,50,0
166,2004-08-20,1.8313000000000001,1.834,1.8157999999999999,1.8189,12037,50,0
167,2004-08-23,1.8197999999999999,1.8201,1.8063,1.8071000000000002,12839,50,0
168,2004-08-24,1.8067,1.8098999999999998,1.7883,1.7927,13627,50,0
169,2004-08-25,1.7926,1.8016999999999999,1.7894999999999999,1.7959,13335,50,0
170,2004-08-26,1.7957,1.7991000000000001,1.7915,1.7966,13023,50,0
171,2004-08-27,1.7964,1.8041,1.7887,1.7901,12467,50,0
172,2004-08-30,1.7905,1.7978,1.7854,1.7953000000000001,9213,50,0
173,2004-08-31,1.7953999999999999,1.8068,1.7903,1.8026,9840,50,0
174,2004-09-01,1.8029,1.804,1.7891,1.7930000000000001,10623,50,0
175,2004-09-02,1.7932000000000001,1.7978,1.7866,1.7884,12934,50,0
176,2004-09-03,1.7884,1.7938,1.7736,1.7768000000000002,12816,50,0
177,2004-09-06,1.7751000000000001,1.7821,1.7742,1.7799,8582,50,0
178,2004-09-07,1.78,1.7848000000000002,1.7708,1.7737,10067,50,0
179,2004-09-08,1.7734999999999999,1.7908,1.7715999999999998,1.787,10928,50,0
180,2004-09-09,1.7866,1.7898,1.7812999999999999,1.7887,10520,50,0
181,2004-09-10,1.7890000000000001,1.8029,1.7856999999999998,1.7964,11079,50,0
182,2004-09-13,1.7987,1.8014999999999999,1.7930000000000001,1.7969,9424,50,0
183,2004-09-14,1.7966,1.8037999999999998,1.7941,1.7953000000000001,10420,50,0
184,2004-09-15,1.7953000000000001,1.7978,1.7739,1.7764,10155,50,0
185,2004-09-16,1.7762,1.7953999999999999,1.7757,1.7928,9860,50,0
186,2004-09-17,1.7929,1.7974,1.7892000000000001,1.7915,9029,50,0
187,2004-09-20,1.7921,1.7929,1.7814999999999999,1.786,8861,50,0
188,2004-09-21,1.786,1.8005,1.784,1.7969,8980,50,0
189,2004-09-22,1.7968,1.8012000000000001,1.7873,1.7930000000000001,9989,50,0
190,2004-09-23,1.7930000000000001,1.8048,1.7927,1.7965,9807,50,0
191,2004-09-24,1.7962,1.8093,1.7947,1.8041,9326,50,0
192,2004-09-27,1.806,1.8102,1.8027,1.8093,8998,50,0
193,2004-09-28,1.8094999999999999,1.8166,1.8082,1.8134000000000001,9645,50,0
194,2004-09-29,1.8136,1.8136999999999999,1.7962,1.7997999999999998,9325,50,0
195,2004-09-30,1.7999,1.8132000000000001,1.7953999999999999,1.8117999999999999,9899,50,0
196,2004-10-01,1.8119,1.8135,1.7928,1.7982,9306,50,0
197,2004-10-04,1.7976,1.798,1.7814,1.7841,11001,50,0
198,2004-10-05,1.7841,1.7881,1.7802,1.7819,9247,50,0
199,2004-10-06,1.7821,1.7890000000000001,1.7745,1.7798,9910,50,0
200,2004-10-07,1.7797,1.7846,1.7763,1.7825,9503,50,0
201,2004-10-08,1.7825,1.7971,1.7816,1.7949000000000002,9863,50,0
202,2004-10-11,1.7945,1.799,1.7921,1.7987,8100,50,0
203,2004-10-12,1.7986,1.7995,1.7844,1.7915,9296,50,0
204,2004-10-13,1.7915,1.7963,1.7839,1.7936,9474,50,0
205,2004-10-14,1.7934999999999999,1.8045,1.7924,1.7966,10172,50,0
206,2004-10-15,1.7963,1.8071000000000002,1.795,1.8037,9561,50,0
207,2004-10-18,1.8037,1.8073000000000001,1.7948,1.798,9005,50,0
208,2004-10-19,1.7981,1.8058,1.7922,1.8039,9469,50,0
209,2004-10-20,1.8039,1.8197,1.8008,1.8171,10434,50,0
210,2004-10-21,1.8173,1.831,1.8154,1.8273000000000001,10334,50,0
211,2004-10-22,1.8274,1.8319,1.8223,1.8287,9405,50,0
212,2004-10-25,1.8300999999999998,1.8451,1.8289,1.8418,10522,50,0
213,2004-10-26,1.8417,1.8451,1.8331,1.8333,10042,50,0
214,2004-10-27,1.8335,1.8439999999999999,1.8251,1.8265,10487,50,0
215,2004-10-28,1.8266,1.8353000000000002,1.8193000000000001,1.8302,11019,50,0
216,2004-10-29,1.83,1.8384,1.8282,1.8378,10060,50,0
217,2004-11-01,1.839,1.8415,1.8296999999999999,1.8334000000000001,10131,50,0
218,2004-11-02,1.8333,1.8426,1.8298999999999999,1.8417,10009,50,0
219,2004-11-03,1.8415,1.8506,1.8316,1.8486,11538,50,0
220,2004-11-04,1.8488,1.8502999999999998,1.841,1.8444,10635,50,0
221,2004-11-05,1.8441999999999998,1.857,1.8307,1.857,11241,50,0
222,2004-11-08,1.8563,1.862,1.8524,1.8558,10121,50,0
223,2004-11-09,1.8559,1.8606,1.8509,1.8564,10141,50,0
224,2004-11-10,1.8565,1.8618999999999999,1.8405,1.8458999999999999,10937,50,0
225,2004-11-11,1.8463,1.8484,1.8376000000000001,1.8426,9294,50,0
226,2004-11-12,1.843,1.8593,1.8407,1.8567,9969,50,0
227,2004-11-15,1.8557000000000001,1.859,1.8437999999999999,1.8479999999999999,9593,50,0
228,2004-11-16,1.8479999999999999,1.8566,1.8448,1.8540999999999999,10071,50,0
229,2004-11-17,1.8542,1.8633,1.8516,1.8598,9724,50,0
230,2004-11-18,1.8599999999999999,1.8639999999999999,1.8472,1.8477000000000001,10464,50,0
231,2004-11-19,1.8477000000000001,1.8616000000000001,1.847,1.8598,10185,50,0
232,2004-11-22,1.8580999999999999,1.861,1.8521,1.8604,9034,50,0
233,2004-11-23,1.8604,1.8732,1.8523,1.8683999999999998,10152,50,0
234,2004-11-24,1.8683,1.8829,1.8672,1.8820999999999999,9430,50,0
235,2004-11-25,1.8820999999999999,1.8944999999999999,1.8797000000000001,1.893,9231,50,0
236,2004-11-26,1.8931,1.9039000000000001,1.8832,1.8933,10336,50,0
237,2004-11-29,1.8918,1.8968,1.8849,1.8934,10304,50,0
238,2004-11-30,1.8936,1.9134,1.8867,1.9093,10991,50,0
239,2004-12-01,1.9094,1.9359,1.9088,1.9340000000000002,11023,50,0
240,2004-12-02,1.9339,1.9441000000000002,1.9175,1.9239000000000002,10810,50,0
241,2004-12-03,1.924,1.9445000000000001,1.9191,1.9434,10011,50,0
242,2004-12-06,1.9428999999999998,1.9447,1.9374,1.9383,9932,50,0
243,2004-12-07,1.9385,1.9510999999999998,1.936,1.9454,9862,50,0
244,2004-12-08,1.9449999999999998,1.9462000000000002,1.9183,1.9384000000000001,11523,50,0
245,2004-12-09,1.9385,1.9392,1.9142000000000001,1.9254,11629,50,0
246,2004-12-10,1.9253,1.9262000000000001,1.9014,1.9117,11178,50,0
247,2004-12-13,1.9097,1.9275,1.9092,1.9247,10690,50,0
248,2004-12-14,1.9245999999999999,1.9295,1.9196,1.9266999999999999,10373,50,0
249,2004-12-15,1.927,1.9463,1.919,1.942,10591,50,0
250,2004-12-16,1.9419,1.9552,1.9260000000000002,1.9325999999999999,11908,50,0
251,2004-12-17,1.9325999999999999,1.9447999999999999,1.928,1.9416,10783,50,0
252,2004-12-20,1.9441000000000002,1.951,1.9365999999999999,1.947,11004,50,0
253,2004-12-21,1.9468999999999999,1.9492,1.9247,1.928,10142,50,0
254,2004-12-22,1.928,1.9303,1.9098000000000002,1.9163999999999999,10267,50,0
255,2004-12-23,1.9163000000000001,1.9243000000000001,1.9133,1.923,10859,50,0
256,2004-12-24,1.9231,1.9292,1.9181,1.9237,8623,50,0
257,2004-12-27,1.923,1.9388999999999998,1.9198,1.9337,9005,50,0
258,2004-12-28,1.9336,1.942,1.9264999999999999,1.9285999999999999,9959,50,0
259,2004-12-29,1.9284,1.9340000000000002,1.9119000000000002,1.9178,10811,50,0
260,2004-12-30,1.9184,1.9292,1.9155,1.9247,10508,50,0
261,2004-12-31,1.9245999999999999,1.9355,1.9139,1.9191,10250,50,0
262,2005-01-03,1.9192,1.9203999999999999,1.8981,1.9056,11154,40,0
263,2005-01-04,1.9053,1.9085,1.8780000000000001,1.8819,11105,40,0
264,2005-01-05,1.8822,1.8899,1.873,1.8843999999999999,11427,40,0
265,2005-01-06,1.8846,1.8858000000000001,1.8696000000000002,1.8768,11230,40,0
266,2005-01-07,1.8766,1.8864999999999998,1.8645,1.8712,11951,40,0
267,2005-01-10,1.8700999999999999,1.8795,1.8696000000000002,1.877,10594,40,0
268,2005-01-11,1.8775,1.8824,1.8751,1.8791,10606,40,0
269,2005-01-12,1.8789,1.8942,1.8695,1.8902,10467,40,0
270,2005-01-13,1.8902,1.8931,1.8793,1.8813,10477,40,0
271,2005-01-14,1.8813,1.8826,1.8638,1.8705,11596,40,0
272,2005-01-17,1.8704,1.8753,1.8576000000000001,1.8582,9191,40,0
273,2005-01-18,1.858,1.874,1.8523,1.8653,11405,40,0
274,2005-01-19,1.8654,1.8831,1.8627,1.8702999999999999,10853,40,0
275,2005-01-20,1.8702,1.8755,1.8636,1.8723,11146,40,0
276,2005-01-21,1.8723999999999998,1.8811,1.8612,1.8771,10939,40,0
277,2005-01-24,1.8784999999999998,1.884,1.874,1.8784999999999998,10581,40,0
278,2005-01-25,1.8782999999999999,1.8811,1.8622999999999998,1.8643,10678,40,0
279,2005-01-26,1.8643,1.8858000000000001,1.8634,1.8817,10966,40,0
280,2005-01-27,1.8822,1.8932,1.8793,1.8896,10613,40,0
281,2005-01-28,1.8892,1.8918,1.8784,1.8875,10603,40,0
282,2005-01-31,1.8853,1.8885999999999998,1.8786,1.8839000000000001,10354,40,0
283,2005-02-01,1.884,1.8868,1.8776000000000002,1.883,10151,40,0
284,2005-02-02,1.8833,1.889,1.8822,1.8866,10085,40,0
285,2005-02-03,1.8864999999999998,1.8916,1.8769,1.8818000000000001,10536,40,0
286,2005-02-04,1.8817,1.8921999999999999,1.8728,1.8747,10763,40,0
287,2005-02-07,1.8719999999999999,1.8754,1.8547,1.8563,10499,40,0
288,2005-02-08,1.8558,1.8599999999999999,1.8509,1.8537,10291,40,0
289,2005-02-09,1.8536000000000001,1.8646,1.8524,1.8587,10698,40,0
290,2005-02-10,1.8588,1.8733,1.8507,1.8681999999999999,10807,40,0
291,2005-02-11,1.8686,1.8712,1.8624,1.8697,9304,40,0
292,2005-02-14,1.8697,1.8919000000000001,1.8677000000000001,1.8871,10595,40,0
293,2005-02-15,1.8871,1.8979,1.8831,1.8954,10867,40,0
294,2005-02-16,1.8954,1.8963,1.8753,1.8843,11276,40,0
295,2005-02-17,1.8843999999999999,1.896,1.8835,1.8951,10037,40,0
296,2005-02-18,1.8951,1.8974,1.8892,1.8942999999999999,9905,40,0
297,2005-02-21,1.8934,1.9001000000000001,1.8906,1.8961000000000001,8408,40,0
298,2005-02-22,1.8961000000000001,1.9139,1.8952,1.9104,10761,40,0
299,2005-02-23,1.9104,1.9135,1.9042,1.9075,11137,40,0
300,2005-02-24,1.9075,1.9144,1.9015,1.909,11168,40,0
301,2005-02-25,1.9089,1.92,1.9062999999999999,1.919,10348,40,0
302,2005-02-28,1.9173,1.9262000000000001,1.9163000000000001,1.9202,10248,40,0
303,2005-03-01,1.9203000000000001,1.9231,1.9169,1.9203000000000001,10236,40,0
304,2005-03-02,1.9203999999999999,1.9211,1.9078,1.9133,10028,40,0
305,2005-03-03,1.9134,1.9141,1.9057,1.9066,9590,40,0
306,2005-03-04,1.9066999999999998,1.9276,1.9054,1.9226999999999999,9679,40,0
307,2005-03-07,1.923,1.9253,1.9112,1.9152,9224,40,0
308,2005-03-08,1.9151,1.9327999999999999,1.9129,1.9299,10235,40,0
309,2005-03-09,1.9297,1.9322,1.92,1.9243999999999999,10568,40,0
310,2005-03-10,1.9245999999999999,1.9308,1.9205,1.9217,11107,40,0
